review,label
"['highly', 'recommend', 'he', 'helpful', 'knowledgeable', 'staff', 'equally', 'helpful', 'suffered', 'pain', 'year', 'look', 'go', 'straight']",2.0
"['arrived', 'minute', 'late', 'one', 'hour', 'after', 'appointment', 'time', 'not', 'called', 'left', 'practice', 'comment', 'staff', 'terrible', 'since', 'left', 'before', 'seen']",0.0
"['not', 'thought', 'go', 'not', 'sure', 'work', 'slow', 'seems', 'forever']",1.0
"['good', 'experience', 'he', 'seems', 'shallow', 'immature']",0.0
"['always', 'busy', 'result', 'rushed', 'despite', 'making', 'appointment', 'expect', 'wait', 'hour', 'after', 'appointed', 'time', 'see', 'her', 'she', 'rushed', 'feel', 'concern', 'not', 'fully', 'addressed', 'normally', 'pretty', 'good', 'understanding', 'people', 'thick', 'accent', 'struggle', 'hers', 'although', 'fault', 'hers', 'make', 'harder', 'make', 'sure', 'understand', 'procedure', 'her', 'question', 'found', 'her', 'not', 'thorough', 'listening', ""person's"", 'concern', 'addressing', 'sensitive', 'subject', 'rather', 'fully', 'discussing', 'issue', 'prescribed', 'medication', 'found', 'later', 'necessary', 'understand', 'someone', 'work', 'her', 'position', 'sensitive', 'subject', 'become', 'daily', 'occurrence', 'probably', 'lost', 'effect', 'her', 'her', 'patience', 'not', 'reality', 'recognizing', 'make', 'huge', 'difference']",1.0
"['seen', 'her', 'since', '2014', 'always', 'wait', 'hour', 'last', 'test', 'ultrasound', 'her', 'week', 'not', 'call', 'give', 'result', 'mail', 'word', 'norm', 'think', 'she', 'read', 'result', 'radiologist', 'saw', 'something', 'suspicious', 'suggested', 'not', 'return', 'call', 'found', 'another', 'doc', 'sent', 'thyroid', 'cancer', 'year', 'ago', 'thought', 'cured', 'might', 'metastasized', 'bone', 'thanks']",0.0
"['daughter', 'recently', 'seen', 'doctor', 'working', 'she', 'excellent', 'she', 'thorough', 'patient', 'her', 'daughter', 'special', 'need', 'unfortunately', 'breezed', 'end', 'first', 'he', 'suggested', 'daughter', 'not', 'need', 'seen', 'year', 'mind', 'her', 'ocular', 'pressure', '23', '25', 'doctor', 'performed', 'eye', 'exam', 'concerning', 'increased', 'eye', 'pressure', 'end', 'he', 'prescribed', 'ophthalmic', 'drop', 'daughter', ""we're"", 'impressed', 'coming', 'doctor', 'spoke']",1.0
"['after', 'couple', 'meeting', 'her', 'stood', 'declared', 'feel', 'love', 'suffer', 'chronic', 'major', 'depression', 'comment', 'traumatizing', 'her', 'feeling', 'towards', 'not', 'part', 'therapeutic', 'relationship', 'unprofessional', 'quite', 'bit', 'damage', 'trust', 'issue']",0.0
"['ray', 'extremely', 'helpful', 'getting', 'tough', 'period', 'life', 'he', 'excellent', 'psychologist', 'world', 'knowledge', 'kind', 'considerate', 'compassionate', 'man', 'willing', 'listen', 'provide', 'credible', 'explanation', 'pertinent', 'suggestion', 'fortunate', 'luck', 'met', 'counseled', 'great', 'man']",2.0
"['odd', 'set', 'entering', 'office', 'sign', 'door', 'waiting', 'room', 'creates', 'sense', 'unease', 'simple', 'indicator', 'work', 'almost', 'haughty', 'used', 'swear', 'word', 'he', 'he', 'thought', 'he', 'heard', 'say', 'clearly', 'view', 'himself', 'erudite', 'inferring', 'he', 'family', 'intellectual', 'weird', 'guy', 'focused', 'payment', 'made']",1.0
"['serious', 'spinal', 'surgery', 'unmentionable', 'complication', 'recovery', 'went', 'expected', 'proper', 'prompting', 'staff', 'outside', 'help', 'surprised', 'people', 'know', 'field', 'medicine', 'wanted', 'job', 'impressed', 'he', 'felt', 'he', 'not', 'could', 'success', 'knew', 'nugget', 'he', 'pick', 'along', 'way', 'may', 'helpful', 'another', 'occasion']",2.0
"['option', 'zero', 'star', 'bough', 'bad', 'office', 'staff', 'doctor', 'waited', 'hour', '25', 'minute', 'seen', 'after', 'le', 'minute', 'exam', 'he', 'sent', 'another', 'room', 'doctor', 'saying', 'he', 'see', 'after', 'finished', 'test', 'explain', 'thing', 'returned', 'his', 'office', 'he', 'absent', 'after', '15', 'minute', 'waiting', 'went', 'front', 'desk', 'told', 'he', 'lunch', 'consul', 'sick', 'acid', 'reflux', 'due', 'time', 'lapse', 'without', 'food', 'stress', 'bad', 'bad', 'bad']",0.0
"['his', 'rudeness', 'arrogant', 'outweigh', 'his', 'knowledge', 'looking', 'replace', 'him', 'he', 'keep', 'moving', 'clinic', 'another', 'need', 'hospital', 'based', 'endocrinologist', 'he', 'part', 'clinic', 'branch', 'across', 'country', 'mean', 'go', 'private', 'within', 'year', 'impossible', 'replace', 'him', 'fast', 'rather', 'step', 'ahead']",1.0
"['come', 'doctor', 'multiple', 'time', 'however', 'staff', 'get', 'worse', 'day', 'himself', 'rude', 'not', 'acknowledge', 'concern', 'definitely', 'changing', 'he', 'suck', 'circumcising', 'boy', 'horrible', 'job']",1.0
"['glad', 'spine', 'doc', 'recommended', 'surgery', 'saved', 'missed', 'day', 'work', 'mobile']",2.0
"['started', 'seeing', 'around', 'six', 'month', 'ago', 'leg', 'ulcer', 'she', 'honest', 'sincere', 'difficult', 'treat', 'long', 'treatment', 'plan', 'challenge', 'she', 'placed', 'compression', 'wrap', 'she', 'every', 'week', 'month', 'later', 'wound', 'closed', 'placed', 'compression', 'sock', 'prevent', 'coming', 'back', 'happy', 'service']",2.0
"['saw', 'him', 'seemed', 'like', '60', 'second', 'before', 'he', 'left', 'room', 'seen', 'him', 'since', 'back', 'time']",0.0
"['two', 'child', 'care', 'total', 'year', 'initially', 'started', 'seeing', 'him', 'based', 'referral', 'trillium', 'continued', 'could', 'not', 'find', 'another', 'decent', 'pediatrician', 'accepting', 'new', 'patient', 'he', 'kind', 'gentle', 'child', 'however', 'he', 'always', 'seems', 'rushed', 'spends', 'little', 'time', 'u', 'visit', 'come', 'prepared', 'list', 'thing', 'bring', 'miss', 'opportunity', 'find', 'his', 'investigation', 'particularly', 'thorough', 'multiple', 'occasion', 'raised', 'concern', 'one', 'child', 'he', 'dismissed', 'saying', 'thing', 'normal', 'case', 'he', 'made', 'feel', 'silly', 'even', 'asking', 'issue', 'last', 'instance', 'turn', 'he', 'actually', 'missed', 'important', 'one', 'could', 'argue', 'developmentally', 'critical', 'medical', 'condition', 'discovered', 'another', 'pediatrician', 'happened', 'assisting', 'child', 'something', 'else', 'time', 'result', 'incident', 'actually', 'switching', 'pediatrician', 'cannot', 'good', 'conscience', 'continue', 'take', 'child', 'see', 'him', 'knowing', 'he', 'dismiss', 'legitimate', 'concern', 'brush', 'aside', 'nothing']",1.0
"['experience', 'really', 'good', 'he', 'caring', 'patient', 'throughout', 'journey', 'supportive', 'well', 'he', 'answer', 'question', 'patiently', 'never', 'let', 'u', 'feel', 'his', 'staff', 'everyone', 'else', 'great', 'well', 'thank', 'doctor', 'whole', 'staff', 'making', 'u', 'feel', 'special']",1.0
"['guy', 'practice', 'joke', 'his', 'phone', 'go', 'straight', 'time', 'impossible', 'get', 'hold']",0.0
"['needed', 'get', 'new', 'drop', 'eye', 'she', 'refused', 'go', 'blind', 'sooner', 'realize', 'thanks', 'not', 'caring', 'people']",1.0
"['simply', 'best', 'great', 'man', 'awesome', 'staff', 'office', 'top', 'drawer', 'treatment', 'start', 'finish']",2.0
"['finally', 'listens', 'heather', 'awesome', 'neurologist', 'really', 'care', 'she', 'really', 'listens', 'give', 'best', 'care', 'possible', 'forming', 'plan', 'adjusting', 'needed', 'intelligent', 'yet', 'earth', 'experience', 'rare', 'physician', 'recommended', 'thankful', 'found', 'her', 'riding', 'hour', 'trip', 'coast', 'well', 'worth', 'her', 'practice', 'headache', 'center', 'love']",2.0
"['good', 'experience', 'feel', 'like', 'she', 'room', '10', 'min', 'her', 'assistant', 'bring', 'unnecessary', 'stuff']",1.0
"['found', 'attentive', 'explained', 'thing', 'clearly', 'found', 'him', 'better', 'last', 'wanted', 'see', 'patient', 'year']",1.0
"['he', 'best', 'psychologist', 'life']",2.0
"['seam', 'listen', 'customer', 'staff', 'little', 'ruff', 'still', 'recovering', 'use', 'suction', 'bottom', 'mouth']",1.0
"['one', 'nicest', 'beautiful', 'doctor', 'ever', 'seen']",2.0
"['blunt', 'straight', 'point', 'good', 'he', 'helpful', 'stern']",1.0
"['not', 'staff', 'rude', 'front', 'desk', 'staff', 'extremely', 'unpleasant', 'not', 'friendly', 'worked', 'health', 'field', '20', 'year', 'office', 'accepts', 'insurance', 'idea', 'get', 'away', 'billing', 'patient', '80', 'bill', 'saying', 'reimburse', 'health', 'coverage', 'pay', 'office', 'seems', 'wrong', 'insurance', 'company', 'agreed']",0.0
"['wonderful', 'clinic', 'innovative', 'treatment', 'excellent', 'not', 'usual', 'cosmetic', 'clinic', 'dermatologist', 'he', 'treatment', 'plastic', 'surgeon', 'specialist', 'really', 'take', 'care', 'listen', 'patient', 'recommended', 'best', 'patient', 'not', 'clinic', 'big', 'difference', 'place']",2.0
"['last', 'three', 'visit', 'seen', 'stern', 'acute', 'issue', 'lately', 'he', 'seemed', 'cavalier', 'symptom', 'concern', 'towards', 'end', 'one', 'visit', 'he', 'seemed', 'distracted', 'trouble', 'remembering', 'long', 'term', 'medicine', 'taking', 'surprised', 'went', 'telling', 'him', 'medication', 'patient', 'him', 'awhile', 'treatment', 'approach', 'recent', 'acute', 'problem', 'repeatedly', 'prescribe', 'prescription', 'drug', 'one', 'particular', 'instance', 'approach', 'working', 'he', 'double', 'dosage', 'decided', 'stop', 'new', 'prescription', 'pain', 'went', 'away', 'told', 'stern', 'he', 'shook', 'nonchalantly', 'last', 'visit', 'he', 'seem', 'focused', 'decided', 'leave', 'practice', 'going', 'his', 'practice', 'year', 'longer', 'able', 'trust', 'approach', 'care', 'he', 'never', 'looked', 'exploring', 'prescription', 'option', 'test', 'factor', 'like', 'sleep', 'diet', 'etc', 'comparison', 'went', 'new', 'instantly', 'ordered', 'stool', 'test', 'after', 'told', 'her', 'symptom', 'test', 'revealed', 'bacterial', 'pathogen', 'put', 'antibiotic', 'finally', 'path', 'wellness', 'stern', 'never', 'entertained', 'test', 'past', 'month', 'experience', 'practice', 'not', 'recommend', 'him', 'new', 'patient', 'not', 'continuing', 'capital', 'digestive', 'care', 'practice']",1.0
"['knowledgeable', 'listened', 'intently', 'concern', 'he', 'addressed', 'issue', 'regiment', 'he', 'prescribed', 'effective', 'highly', 'recommend', 'him']",2.0
"['doctor', 'horrible', 'she', 'told', 'child', 'really', 'sick', 'went', 'second', 'opinion', 'doctor', 'told', 'she', 'incorrect', 'her', 'finding', 'not', 'go', 'her', 'unless', 'want', 'take', 'risk', 'child']",0.0
"['go', 'her', 'emergency', 'still', 'worse', 'doctor', 'every', 'dawn', 'quick', 'doctor']",0.0
"['went', 'barber', 'year', 'thought', 'she', 'great', 'appointment', 'started', 'last', 'three', 'minute', 'quickly', 'began', 'feel', 'like', 'she', 'either', 'bored', 'her', 'job', 'lost', 'her', 'passion', 'another', 'number', 'glad', 'she', 'still', 'patient', 'feel', 'cared', 'know', 'talking', 'former', 'patient', 'number', 'u', 'left', 'felt', 'longer', 'felt']",1.0
"['one', 'word', 'describe', 'outcome', 'after', 'spinal', 'surgery', 'pope', 'his', 'team', 'miracle', 'suffering', '12', 'month', 'debilitating', 'nerve', 'back', 'pain', 'stand', 'straight', 'walking', 'without', 'pain', 'recommend', 'pope', 'one', 'like', 'thank', 'mater', 'hospital', 'amazing', 'nurse', 'thank', 'lee']",2.0
"['first', 'warm', 'caring', 'doctor', 'however', 'she', 'seems', 'extremely', 'incompetent', 'inexperienced', 'come', 'basic', 'medicine', 'operating', 'clinic', 'she', 'way', 'laid', 'back', 'her', 'clinic', 'seems', 'line', 'alternative', 'medicine', 'practitioner', 'she', 'strict', 'appointment', 'even', 'though', 'she', 'consistently', 'late', 'every', 'one', 'booked', 'her', 'appointment', 'booked', 'text', 'message', 'she', 'responds', 'personally', 'whenever', 'she', 'find', 'time', 'speak', 'someone', 'directly', 'even', 'though', 'she', 'receptionist', 'feel', 'better', 'going', 'clinic', 'using']",1.0
"['partner', 'worst', 'his', 'care', 'fried', 'blame', 'fault', 'finger', 'pointing', 'he', 'always', 'label', 'accuses', 'whichever', 'one', 'u', 'not', 'room', 'time', 'finally', 'realized', 'divorce', 'need', 'divorce', 'him', 'total', 'negative', 'energy', 'he', 'successful', 'depleting', 'time', 'money', 'bond', 'trust', 'big', 'thumb']",0.0
"['year', 'seen', 'annual', 'checkup', 'never', 'negative', 'experience', 'he', 'professional', 'informative', 'punctual', 'his', 'new', 'location', 'excellent', 'his', 'staff', 'courteous', 'friendly']",2.0
"['best', 'optometrist', 'ever']",1.0
"['she', 'amazing', 'intelligent', 'she', 'way', 'word', 'she', 'make', 'easy', 'understand', 'everything', 'happy', 'service', 'she', 'provides', 'recommend', 'her', '100']",2.0
"['thanks', 'foster', 'always', 'enjoyable', 'every', 'visit', 'family', 'oriented']",2.0
"['fantastic', 'experience', 'could', 'punctual', 'though']",1.0
"['worst', 'doctor', 'ever', 'recommended', 'ended', 'not', 'necessary', 'even', 'consider', 'le', 'invasive', 'cheaper', 'alternative', 'treatment', 'called', 'several', 'time', 'get', 'pathology', 'result', 'never', 'received', 'call', 'back', 'reported', 'insurance', 'company', 'hopefully', 'drop', 'provider', 'staff', 'le', 'helpful', 'ghetto', 'fabulous', 'minus', 'fabulous', 'want', 'get', 'ripped', 'please', 'go', 'otherwise', 'get', 'referral', 'tier', 'medical', 'school', 'graduate', 'provide', 'comprehensive', 'service', 'treatment', 'skip', 'second', 'rate', 'doctor', 'unless', 'money', 'burn']",0.0
"['tried', 'calling', 'appointment', '13', 'voice', 'mail', 'stating', 'closed', 'hurricane', 'return', 'call', 'either', 'needed', 'see', 'psych', 'emergency', 'medication', 'reach', 'doctor', 'frustrating', 'experience', 'seems', 'others', 'issue', 'doc']",0.0
"['love', 'doc', 'obvious', 'not', 'number', 'him', 'he', 'listens', 'give', 'advice', 'general', 'health', 'question', 'not', 'related', 'stuff', 'seem', 'rush', 'get', 'his', 'door', 'genuinely', 'seems', 'care', 'rare', 'day']",1.0
"['called', 'spoke', 'told', 'first', 'available', 'appointment', '30th', '11', 'made', 'appointment', 'received', 'new', 'patient', 'paperwork', 'mail', 'week', 'later', 'filled', 'confirmed', 'appointment', '25th', '28th', 'call', '29th', 'asking', 'reason', 'visit', 'asked', 'her', 'confirm', 'she', 'she', 'nurse', 'sure', 'after', 'spoken', 'her', 'day', 'before', 'confirm', 'she', 'calling', 'asking', 'coming', 'she', 'advised', 'reschedule', 'due', 'conflict', 'next', 'available', 'appointment', '29th', 'told', 'her', 'not', 'acceptable', 'already', 'waited', 'month', 'she', 'asked', 'something', 'wrong', 'needed', 'see', 'doctor', 'told', 'her', 'doctor', 'year', 'needed', 'seen', 'soon', 'possible', 'after', 'back', 'forth', 'u', 'attitude', 'she', 'said', 'come', 'call', 'ended', 'called', 'back', 'hour', 'later', 'felt', 'bad', 'call', 'went', 'spoke', 'really', 'nice', 'confirmed', 'still', 'appointment', 'set', 'following', 'day', 'told', 'her', 'apologize', 'mean', 'give', 'her', 'attitude', '30th', '10', 'get', 'call', 'telling', 'appointment', 'due', 'conflict', 'office', 'manager', 'told', 'her', 'asked', 'her', 'conflict', 'doctor', 'sick', 'she', 'asked', 'hold', 'put', 'office', 'manager', 'phone', 'remember', 'her', 'name', 'she', 'told', 'new', 'doctor', 'supposed', 'start', 'work', 'handle', 'appointment', 'asked', 'her', 'realized', 'spoken', 'confirm', 'issue', 'way', 'possible', 'seen', 'today', 'told', 'yesterday', 'waste', 'day', 'work', 'she', 'said', 'she', 'try', 'get', 'another', 'location', 'guess', 'happened', 'next', 'fault', 'confirm', 'day', 'call', 'hour', 'later', 'telling', 'could', 'seen', 'practice', 'not', 'not', 'acceptable', 'could', 'not', 'take', 'another', 'day', 'work', 'point', 'told', 'not', 'going', 'deal', 'practice', 'anymore', 'ashame', 'handled', 'situation']",0.0
"['local', 'doctor', 'could', 'not', 'nose', 'she', 'experience', 'she', 'suggested', 'go', 'specialist', 'recommend', 'anyone', 'go', 'nose', 'he', 'mine', 'work', 'receptionist', 'told', 'pay', 'him', 'another', 'go', 'afford', 'keep', 'paying', '150', 'time', 'him', 'keep', 'practicing', 'till', 'he', 'get', 'right', 'could', 'cost', 'hundred', 'till', 'he', 'get', 'right', 'rip']",0.0
"['he', 'seemed', 'concerned', 'insurance', 'covering', 'his', 'procedure', 'actually', 'could', 'good', 'he', 'claimed', 'he', '85', 'success', 'rate', 'balloon', 'guess', '15', 'work', 'bedside', 'manner', 'awkward', 'best']",1.0
"['worse', 'person', 'she', 'not', 'professional', 'she', 'call', 'fight', 'even', 'tell', 'her', 'call', 'later', 'mad', 'she', 'trying', 'calm', 'not', 'pissing', 'she', 'try', 'say', 'abusing', 'medicine', 'even', 'saying', 'not', 'even', 'telling', 'her', 'test', 'blood', 'say', 'not', 'know', 'she', 'fight', 'say', 'she', 'right', 'oh', 'boy', 'she', 'pissed', 'good', 'person', 'nobody', 'call', 'try', 'she', 'try', 'help', 'her', 'patient', 'try', 'hurt', 'she', 'understanding', 'her', 'patient', 'not', 'think', 'she', 'know', 'her', 'anyone', 'receptionist', 'real', 'nice', 'unprofessional']",0.0
"['numerous', 'positive', 'review', 'written', 'person', 'constantly', 'type', 'top', 'notch', 'us', 'dash', 'thought', 'twice', 'she', 'started', 'bad', 'mouthing', 'her', 'previous', 'employer', 'during', 'interview', 'after', 'couple', 'visit', 'knew', 'she', 'not', 'right', 'little', 'one', 'switched', 'castle', 'top', 'doctor', 'expect', 'follow', 'her', 'staff', 'great', 'followed', 'dash', 'two']",0.0
"['odd', 'character', 'professional', 'manner', 'opinion', 'saved', 'life', 'he', 'shortcoming', 'like', 'everyone', 'else', 'therapist', 'year', 'he', 'shown', 'commitment', 'loyalty', 'care', 'beyond', 'call', 'duty', 'time', 'highly', 'recommend', 'him']",1.0
"['appreciate', 'nurse', 'gate', 'easy', 'talk', 'make', 'feel', 'ease', 'thank', 'look', 'forward', 'journey', 'guy', 'king']",2.0
"['worst', 'experience', 'ever', 'doctor', 'told', 'she', 'not', 'see', 'patient', 'after', 'week', 'waiting', 'appointment', 'she', 'refused', 'give', 'referral', 'another', 'qualified']",0.0
"['experience', 'terrible', 'not', 'back', 'she', 'not', 'listen', 'angry', 'ask', 'cheaper', 'medicine', 'might', 'she', 'giving', 'felt', 'like', 'attacked', 'doctor', 'hard', 'understand', 'always', 'rush', 'hard', 'get', 'touch', 'not', 'recommend', 'her']",0.0
"['great', 'spent', 'great', 'amount', 'time', 'patient', 'not', 'seem', 'like', 'she', 'hurry', 'gave', 'time', 'voice', 'opinion', 'problem']",2.0
"['amazing', 'doctor', 'knowledgeable', 'person', 'recommend', 'her', 'highly']",1.0
"['his', 'staff', 'incredible', 'knowledge', 'outstanding', 'totally', 'recommend', 'going', 'yo']",2.0
"['supposedly', 'knowledgeable', 'found', 'her', 'advice', 'treatment', 'pretty', 'outdated', 'considering', 'newer', 'option', 'she', 'terrible', 'bedside', 'manner', 'she', 'really', 'answer', 'question', 'she', 'kept', 'telling', 'nurse', 'talk', 'everything', 'she', 'literally', 'spent', 'le', 'five', 'minute', 'probably', 'worst', 'bedside', 'manner', 'experienced', 'she', 'pretty', 'cold', 'doctor', 'sometimes', 'unfortunately', 'her', 'nurse', 'much', 'nicer']",1.0
"['office', 'apparently', 'plenty', 'patient', 'not', 'able', 'fit', 'new', 'patient', '2014', 'receptionist', 'indifferent', 'unfriendly', 'horrible', 'representation', 'clinic', 'not', 'recommend', 'calling', 'medical', 'problem', 'suppose', 'established', 'patient', 'may', 'feel', 'differently', 'looking', 'new', 'physician', 'keep', 'looking', 'want']",0.0
"['worst', 'kind', 'physician', 'ever', 'seen', 'told', 'listen', 'him', 'allowed', 'finish', 'statement', 'ask', 'question', 'extremely', 'arrogant', 'came', 'irritable', 'serious', 'dental', 'issue', 'need', 'care', 'asap', 'he', 'became', 'angry', 'refused', 'see', 'refuse', 'see', 'him', 'mistreats', 'patient']",0.0
"['give', 'single', 'star', 'staff', 'specially', 'receptionist', 'wanted', 'get', 'blood', 'work', 'requisition', 'form', 'after', 'ct', 'scan', 'doctor', 'called', '10', 'time', 'receptionist', 'get', 'paper', 'work', 'never', 'helped', 'due', 'delay', 'stayed', 'without', 'diabetic', 'medication', 'day', 'terrible', 'experience']",1.0
"['after', 'couple', 'med', 'spa', 'his', 'result', 'better', 'actually', 'cheaper', 'well', 'looking', 'forward', 'surgery', ""he's"", 'going', 'face', 'lift', 'neck', 'lift', 'wait']",2.0
"['name', 'best', 'best', 'him', 'him', 'take', 'urgent', 'make', 'god', 'job', 'feel', 'god', 'thank']",1.0
"['appreciate', 'attentive', 'friendly', 'atmosphere', 'awesome']",1.0
"['riddled', 'fraud', 'ripe', 'sued', 'anyone', 'feel', 'ripped', 'department', 'already', 'number', 'law', 'suit', 'investigation', 'launched', 'fraud']",0.0
"['quite', 'wait', 'get', 'appointment', 'guy', 'however', 'he', 'seemed', 'quite', 'went', 'mind', 'going', 'him']",1.0
"['found', 'her', 'poor', 'making', 'effort', 'go', 'beyond', 'first', 'stuck', 'her', 'get', 'root', 'problem', 'not', 'entertain', 'thought', 'cause', 'symptom', 'etc', 'threw', 'lot', 'drug', 'problem', 'not', 'resolve', 'probably', 'not', 'bother', 'seeing', 'her']",1.0
"['experience', 'one', 'left', 'feeling', 'find', 'another', 'pain', 'neurologist', 'immediate', 'experience', 'office', 'staff', 'not', 'bad', 'experience', 'he', 'came', 'examining', 'room', 'asked', 'question', 'repeated', 'his', 'understanding', 'answer', 'way', 'concern', 'specific', 'symptom', 'one', 'hand', 'area', 'suffer', 'different', 'color', 'non', 'involved', 'hand', 'he', 'said', 'questioned', 'difference', 'color', 'hand', 'he', 'looked', 'hand', 'side', 'side', 'said', 'color', 'clearly', 'one', 'question', 'much', 'whiter', 'left', 'office', 'prescription', 'one', 'month', 'medication', 'refill', 'he', 'tell', 'see', 'week', 'filled', 'script', 'took', 'med', 'two', 'week', 'relief', 'called', 'office', 'hoping', 'speak', 'someone', 'leave', 'message', 'someone', 'his', 'team', 'get', 'back', 'return', 'call', 'message', 'left', 'voice', 'mail', 'completely', 'unrelated', 'question', 'hope', 'experience', 'better', 'mine', 'make', 'decision', 'based', 'experience', 'going', 'research', 'someone', 'else']",1.0
"['nice', 'knowledgeable', 'doctor', 'serious', 'complaint', 'him', 'his', 'medical', 'ability', 'one', 'complaint', 'his', 'professional', 'aura', 'his', 'office', 'single', 'phone', 'line', 'switchboard', 'usually', 'call', '15', 'time', 'get', 'person', 'almost', 'always', 'highly', 'annoyed', 'after', 'getting', 'constant', 'busy', 'signal', 'message', 'person', 'trying', 'reach', 'unavailable', 'please', 'try', 'later', 'unbelievably', 'silly', 'never', 'even', 'heard', 'company', 'clinic', 'professional', 'organization', 'century', 'constantly', 'give', 'client', 'busy', 'signal', 'hang', 'onto', 'client', 'like', 'he', 'need', 'make', 'himself', 'little', 'reachable', 'happy', 'put', 'hold', '30', 'minute', 'not', 'happy', 'call', 'back', 'time', '30', 'minute']",1.0
"['family', 'doctor', 'year', 'nice', 'day', 'doctor', 'genuinely', 'care', 'his', 'patient']",2.0
"['place', 'like', 'provider', 'first', 'visit', 'supposed', 'ultrasound', 'happen', 'waited', 'nothing', 'tiny', 'room', 'probably', 'smaller', 'womb', 'front', 'desk', 'people', 'rude']",0.0
"['almost', 'always', 'kept', 'u', 'waiting', 'least', '20', 'minute', 'after', 'scheduled', 'appointment', 'time', 'he', 'friendly', 'enough', 'always', 'dismissive', 'question', 'concern', 'he', 'gave', 'son', 'extra', 'dose', 'vaccine', 'almost', 'second', 'time', 'switched', 'he', 'never', 'seems', 'check', 'his', 'record', 'know', 'anything', 'patient']",1.0
"['never', '15', 'year', 'say', 'failed', 'go', 'beyond', 'her', 'call', 'duty', 'she', 'took', 'great', 'care', 'grandpa', 'his', 'last', 'day', 'she', 'even', 'not', 'charged', 'service', 'insurance', 'changed', 'her', 'heart', 'humongous', 'people', 'person', 'recommended', 'not', 'go', 'her', 'say', 'keep', 'lost', 'let', 'others', 'benefit', 'quality']",2.0
"['concur', 'review', 'warm', 'knowledgeable', 'she', 'went', 'her', 'way', 'see', 'emergency', 'basis', 'suffering', 'toe', 'nail', 'infection', 'week', 'already', 'clinic', 'emergency', 'fully', 'expected', 'her', 'treat', 'infection', 'day', 'instead', 'sent', 'get', 'x-ray', 'still', 'not', 'received', 'result', '10', 'day', 'past', 'even', 'though', 'she', 'personally', 'given', 'her', 'email', 'contact', 'her', 'long', 'weekend', 'she', 'basically', 'washed', 'her', 'hand', 'situation', 'told', 'go', 'emergency', 'room', 'precisely', 'trying', 'avoid', 'going', 'her', 'ended', 'found', 'fracture', 'still', 'saw', 'need', 'remove', 'nail', 'release', 'infection', 'not', 'fun', 'time', 'something', 'rather', 'done', 'office', 'rather', 'hour', 'spent', 'not', 'pleasant', 'emergency', 'room', 'even', 'though', 'attempted', 'contact', 'her', 'via', 'email', 'she', 'given', 'see', 'next', 'ignored', 'surmise', 'she', 'cared', 'paying', 'appointment', 'disappointing']",1.0
"['unfortunately', 'anything', 'positive', 'say', 'doctor', 'rude', 'unprofessional']",1.0
"['shrug', 'concern', 'he', 'obviously', 'think', 'he', 'know', 'best', 'book', 'time', 'monitoring', 'make', 'wait', 'hour', 'even', 'full', 'bladder', 'ultra', 'sound', 'called', 'nurse', 'during', 'cycle', 'question', 'medication', 'dosage', 'she', 'never', 'returned', 'call', 'turn', 'wrong', 'dosage', 'awful', 'experience', 'compassion', 'considering', ""they're"", 'sealing']",0.0
"['doctor', '10', 'year', 'he', 'delivered', 'first', 'baby', 'he', 'made', 'feel', 'comfortable', 'amazing', 'job', 'bringing', 'son', 'world']",2.0
"['wife', 'went', 'visit', 'asked', 'advanced', 'age', 'pregnancy', 'issue', 'could', 'arise', 'she', 'made', 'feel', 'like', 'idiot', 'research', 'home', 'she', 'fails', 'give', 'u', 'accurate', 'information', 'find', 'insemination', 'take', 'try', 'reading', 'consent', 'form', 'not', 'doctor', 'keep', 'telling', 'wife', 'she', 'using', 'u', 'make', 'her', 'car', 'payment', 'believe', 'she', 'preying', 'upon', ""women's"", 'dream', 'motherhood', 'advance', 'herself', 'financially', 'not', 'help', 'create', 'family', 'several', 'test', 'even', 'surgery', 'physically', 'talk', 'her', 'time', 'she', 'loud', 'please', 'think', 'think', 'think', 'before', 'go', 'her', 'send', 'wife', 'see', 'her']",0.0
"['forever', 'grateful', 'his', 'pa', 'hour', 'surgery', 'he', 'removed', 'six', 'cell', 'tumor', 'one', 'embedded', 'trachea', 'incredibly', 'released', 'hospital', 'next', 'day', 'returned', 'little', 'discomfort', 'enough', 'star', 'rate', 'amazing', 'surgeon', 'wife', 'thankful', 'lord', 'savior', 'leading', 'u', 'him']",2.0
"['staff', 'rude', 'wait', 'hour', 'after', 'scheduled', 'time', 'get', 'answer', 'vague', 'unhelpful']",0.0
"['highly', 'recommend', 'he', 'professional', 'knowledgeable', 'never', 'felt', 'rushed', 'he', 'answered', 'question', 'concern', 'dealing', 'chronic', 'pain', 'finally', 'feel', 'relief']",2.0
"['not', 'happy', 'service', 'unfriendly', 'help', 'needed', 'help']",0.0
"['great', 'experience', 'his', 'positive', 'attitude', 'professionalism', 'knowledge', 'ability', 'listen', 'patient', 'made', 'feel', 'lucky', 'meet', 'doctor']",2.0
"['nice', 'doctor', 'wish', 'she', 'take', 'her', 'time', 'listen', 'concern', 'new', 'mom', 'lot', 'question', 'regarding', 'baby', 'wait', 'time', 'apple', 'tree', 'poor', 'usually', 'waiting', 'see', 'doctor', 'after', 'appointment', 'time', 'see', 'doctor']",1.0
"['helped', 'ingrown', 'toenail', 'happy', 'his', 'office', 'take']",2.0
